Order_ID,Order_Date,Product,Category,Region,Customer_Segment,Quantity,Unit_Price,Discount,Sales,Cost,Profit,order date,Month
ORD10140,2026-01-15,Monitor,Electronics,West,Consumer,8,14000.0,0.0,112000.0,91293.67,20706.33,2026-01-15,2026-01
ORD10418,2026-01-15,Desk,Furniture,West,Corporate,7,11000.0,0.05,73150.0,56847.08,16302.92,2026-01-15,2026-01
ORD10243,2026-01-15,Monitor,Electronics,North,Consumer,7,14000.0,0.0,98000.0,73683.34,24316.66,2026-01-15,2026-01
ORD10157,2026-01-17,Laptop,Electronics,West,Consumer,1,55000.0,0.1,49500.0,40224.84,9275.16,2026-01-17,2026-01
ORD10308,2026-01-18,Keyboard,Accessories,West,Small Business,2,1500.0,0.05,2850.0,2135.11,714.89,2026-01-18,2026-01
ORD10402,2026-01-19,Laptop,Electronics,East,Consumer,8,55000.0,0.05,418000.0,318322.13,99677.87,2026-01-19,2026-01
ORD10314,2026-01-20,Desk,Furniture,East,Small Business,8,11000.0,0.0,88000.0,58999.44,29000.56,2026-01-20,2026-01
ORD10550,2026-01-22,Keyboard,Accessories,East,Corporate,5,1500.0,0.0,7500.0,6096.71,1403.29,2026-01-22,2026-01
ORD10205,2026-01-22,Tablet,Electronics,West,Consumer,9,22000.0,0.1,178200.0,111168.01,67031.99,2026-01-22,2026-01
ORD10265,2026-01-23,Office Chair,Furniture,West,Consumer,5,8500.0,0.05,40375.0,30373.07,10001.93,2026-01-23,2026-01
ORD10477,2026-01-25,Monitor,Electronics,East,Corporate,1,14000.0,0.05,13300.0,8304.05,4995.95,2026-01-25,2026-01
ORD10569,2026-01-26,Headphones,Accessories,North,Consumer,1,2500.0,0.1,2250.0,1458.32,791.68,2026-01-26,2026-01
ORD10260,2026-01-27,Smartphone,Electronics,East,Small Business,9,28000.0,0.0,252000.0,193410.42,58589.58,2026-01-27,2026-01
ORD10046,2026-01-28,Keyboard,Accessories,South,Corporate,5,1500.0,0.0,7500.0,5256.48,2243.52,2026-01-28,2026-01
ORD10003,2026-01-30,Printer,Office,South,Small Business,6,12000.0,0.0,72000.0,58506.15,13493.85,2026-01-30,2026-01
ORD10336,2026-01-30,Tablet,Electronics,South,Consumer,1,22000.0,0.15,18700.0,13495.27,5204.73,2026-01-30,2026-01
ORD10258,2026-01-30,Tablet,Electronics,East,Consumer,6,22000.0,0.0,132000.0,82159.66,49840.34,2026-01-30,2026-01
ORD10514,2026-02-01,Monitor,Electronics,East,Corporate,9,14000.0,0.1,113400.0,85481.43,27918.57,2026-02-01,2026-02
ORD10163,2026-02-01,Office Chair,Furniture,North,Small Business,10,8500.0,0.15,72250.0,51145.94,21104.06,2026-02-01,2026-02
ORD10073,2026-02-02,Smartphone,Electronics,South,Consumer,5,28000.0,0.05,133000.0,91317.85,41682.15,2026-02-02,2026-02
ORD10548,2026-02-02,Smartphone,Electronics,East,Consumer,2,28000.0,0.0,56000.0,38980.7,17019.3,2026-02-02,2026-02
ORD10351,2026-02-03,Headphones,Accessories,South,Small Business,7,2500.0,0.05,16625.0,12967.74,3657.26,2026-02-03,2026-02
ORD10045,2026-02-05,Desk,Furniture,East,Consumer,1,11000.0,0.05,10450.0,7931.85,2518.15,2026-02-05,2026-02
ORD10488,2026-02-05,Tablet,Electronics,North,Corporate,1,22000.0,0.1,19800.0,14866.53,4933.47,2026-02-05,2026-02
ORD10438,2026-02-07,Keyboard,Accessories,West,Small Business,9,1500.0,0.05,12825.0,10111.06,2713.94,2026-02-07,2026-02
ORD10153,2026-02-08,Mouse,Accessories,West,Small Business,10,800.0,0.0,8000.0,5548.06,2451.94,2026-02-08,2026-02
ORD10127,2026-02-10,Monitor,Electronics,North,Consumer,8,14000.0,0.0,112000.0,72046.61,39953.39,2026-02-10,2026-02
ORD10118,2026-02-10,Headphones,Accessories,East,Small Business,1,2500.0,0.05,2375.0,1684.92,690.08,2026-02-10,2026-02
ORD10350,2026-02-11,Smartphone,Electronics,South,Consumer,3,28000.0,0.0,84000.0,58825.1,25174.9,2026-02-11,2026-02
ORD10052,2026-02-11,Laptop,Electronics,North,Consumer,2,55000.0,0.05,104500.0,66965.89,37534.11,2026-02-11,2026-02
ORD10457,2026-02-12,Smartphone,Electronics,North,Corporate,4,28000.0,0.05,106400.0,67182.12,39217.88,2026-02-12,2026-02
ORD10220,2026-02-12,Printer,Office,West,Consumer,3,12000.0,0.0,36000.0,28399.37,7600.63,2026-02-12,2026-02
ORD10557,2026-02-13,Laptop,Electronics,West,Small Business,4,55000.0,0.0,220000.0,171508.22,48491.78,2026-02-13,2026-02
ORD10593,2026-02-16,Tablet,Electronics,North,Small Business,5,22000.0,0.0,110000.0,84025.78,25974.22,2026-02-16,2026-02
ORD10188,2026-02-16,Desk,Furniture,North,Small Business,3,11000.0,0.0,33000.0,24520.45,8479.55,2026-02-16,2026-02
ORD10455,2026-02-16,Printer,Office,South,Consumer,9,12000.0,0.0,108000.0,87622.88,20377.12,2026-02-16,2026-02
ORD10404,2026-02-18,Keyboard,Accessories,North,Corporate,4,1500.0,0.0,6000.0,4340.72,1659.28,2026-02-18,2026-02
ORD10304,2026-02-20,Keyboard,Accessories,West,Corporate,2,1500.0,0.05,2850.0,1904.19,945.81,2026-02-20,2026-02
ORD10348,2026-02-21,Headphones,Accessories,West,Consumer,6,2500.0,0.0,15000.0,12275.43,2724.57,2026-02-21,2026-02
ORD10014,2026-02-21,Tablet,Electronics,South,Corporate,4,22000.0,0.0,88000.0,58291.99,29708.01,2026-02-21,2026-02
ORD10211,2026-02-23,Tablet,Electronics,South,Small Business,3,22000.0,0.05,62700.0,39025.99,23674.01,2026-02-23,2026-02
ORD10253,2026-02-23,Mouse,Accessories,North,Small Business,4,800.0,0.0,3200.0,2010.67,1189.33,2026-02-23,2026-02
ORD10226,2026-02-24,Desk,Furniture,South,Small Business,10,11000.0,0.05,104500.0,74738.78,29761.22,2026-02-24,2026-02
ORD10186,2026-02-24,Smartphone,Electronics,East,Corporate,3,28000.0,0.0,84000.0,68824.51,15175.49,2026-02-24,2026-02
ORD10567,2026-02-25,Desk,Furniture,North,Small Business,6,11000.0,0.05,62700.0,42346.38,20353.62,2026-02-25,2026-02
ORD10248,2026-02-25,Printer,Office,South,Corporate,4,12000.0,0.05,45600.0,32999.88,12600.12,2026-02-25,2026-02
ORD10487,2026-02-25,Laptop,Electronics,East,Small Business,2,55000.0,0.05,104500.0,70151.48,34348.52,2026-02-25,2026-02
ORD10112,2026-02-28,Tablet,Electronics,East,Small Business,6,22000.0,0.1,118800.0,82212.84,36587.16,2026-02-28,2026-02
ORD10060,2026-02-28,Desk,Furniture,East,Consumer,5,11000.0,0.05,52250.0,35774.23,16475.77,2026-02-28,2026-02
ORD10145,2026-02-28,Laptop,Electronics,West,Consumer,3,55000.0,0.05,156750.0,126113.44,30636.56,2026-02-28,2026-02
ORD10064,2026-03-02,Desk,Furniture,North,Small Business,5,11000.0,0.05,52250.0,37819.17,14430.83,2026-03-02,2026-03
ORD10254,2026-03-03,Printer,Office,East,Consumer,6,12000.0,0.1,64800.0,41274.9,23525.1,2026-03-03,2026-03
ORD10481,2026-03-04,Monitor,Electronics,North,Corporate,3,14000.0,0.0,42000.0,33909.31,8090.69,2026-03-04,2026-03
ORD10227,2026-03-05,Tablet,Electronics,East,Small Business,2,22000.0,0.0,44000.0,30587.82,13412.18,2026-03-05,2026-03
ORD10272,2026-03-06,Printer,Office,West,Small Business,1,12000.0,0.1,10800.0,6741.24,4058.76,2026-03-06,2026-03
ORD10291,2026-03-07,Keyboard,Accessories,South,Consumer,2,1500.0,0.0,3000.0,2209.45,790.55,2026-03-07,2026-03
ORD10111,2026-03-07,Laptop,Electronics,East,Small Business,9,55000.0,0.1,445500.0,299653.33,145846.67,2026-03-07,2026-03
ORD10184,2026-03-07,Laptop,Electronics,West,Corporate,10,55000.0,0.05,522500.0,330459.49,192040.51,2026-03-07,2026-03
ORD10499,2026-03-07,Office Chair,Furniture,West,Consumer,8,8500.0,0.15,57800.0,45669.12,12130.88,2026-03-07,2026-03
ORD10093,2026-03-08,Keyboard,Accessories,West,Corporate,5,1500.0,0.0,7500.0,6040.77,1459.23,2026-03-08,2026-03
ORD10148,2026-03-08,Office Chair,Furniture,North,Corporate,3,8500.0,0.0,25500.0,19710.53,5789.47,2026-03-08,2026-03
ORD10266,2026-03-10,Monitor,Electronics,East,Corporate,6,14000.0,0.0,84000.0,55191.29,28808.71,2026-03-10,2026-03
ORD10319,2026-03-11,Printer,Office,North,Small Business,5,12000.0,0.0,60000.0,46517.37,13482.63,2026-03-11,2026-03
ORD10436,2026-03-13,Laptop,Electronics,West,Small Business,10,55000.0,0.05,522500.0,368849.14,153650.86,2026-03-13,2026-03
ORD10075,2026-03-13,Printer,Office,North,Small Business,1,12000.0,0.0,12000.0,9825.93,2174.07,2026-03-13,2026-03
ORD10114,2026-03-14,Tablet,Electronics,West,Small Business,8,22000.0,0.0,176000.0,142100.92,33899.08,2026-03-14,2026-03
ORD10224,2026-03-14,Smartphone,Electronics,South,Consumer,6,28000.0,0.1,151200.0,103562.2,47637.8,2026-03-14,2026-03
ORD10532,2026-03-14,Desk,Furniture,North,Small Business,4,11000.0,0.0,44000.0,35004.9,8995.1,2026-03-14,2026-03
ORD10245,2026-03-16,Mouse,Accessories,West,Corporate,3,800.0,0.05,2280.0,1703.92,576.08,2026-03-16,2026-03
ORD10261,2026-03-16,Smartphone,Electronics,West,Consumer,2,28000.0,0.0,56000.0,38676.42,17323.58,2026-03-16,2026-03
ORD10469,2026-03-17,Tablet,Electronics,West,Corporate,1,22000.0,0.0,22000.0,13787.9,8212.1,2026-03-17,2026-03
ORD10143,2026-03-17,Office Chair,Furniture,North,Corporate,9,8500.0,0.1,68850.0,44511.86,24338.14,2026-03-17,2026-03
ORD10037,2026-03-18,Office Chair,Furniture,West,Small Business,2,8500.0,0.05,16150.0,11973.91,4176.09,2026-03-18,2026-03
ORD10269,2026-03-19,Laptop,Electronics,West,Small Business,4,55000.0,0.0,220000.0,165453.32,54546.68,2026-03-19,2026-03
ORD10364,2026-03-19,Mouse,Accessories,East,Consumer,7,800.0,0.1,5040.0,3328.9,1711.1,2026-03-19,2026-03
ORD10053,2026-03-19,Monitor,Electronics,South,Corporate,9,14000.0,0.0,126000.0,96373.34,29626.66,2026-03-19,2026-03
ORD10252,2026-03-20,Monitor,Electronics,North,Corporate,4,14000.0,0.05,53200.0,40221.62,12978.38,2026-03-20,2026-03
ORD10174,2026-03-21,Laptop,Electronics,East,Consumer,8,55000.0,0.05,418000.0,342330.82,75669.18,2026-03-21,2026-03
ORD10102,2026-03-21,Laptop,Electronics,West,Corporate,6,55000.0,0.05,313500.0,233468.82,80031.18,2026-03-21,2026-03
ORD10447,2026-03-22,Tablet,Electronics,North,Small Business,2,22000.0,0.15,37400.0,26455.64,10944.36,2026-03-22,2026-03
ORD10274,2026-03-24,Headphones,Accessories,West,Consumer,1,2500.0,0.0,2500.0,2033.93,466.07,2026-03-24,2026-03
ORD10142,2026-03-25,Headphones,Accessories,East,Small Business,8,2500.0,0.1,18000.0,14120.93,3879.07,2026-03-25,2026-03
ORD10422,2026-03-26,Laptop,Electronics,South,Small Business,10,55000.0,0.05,522500.0,364060.54,158439.46,2026-03-26,2026-03
ORD10196,2026-03-26,Printer,Office,South,Corporate,7,12000.0,0.05,79800.0,52582.18,27217.82,2026-03-26,2026-03
ORD10004,2026-03-26,Keyboard,Accessories,East,Corporate,3,1500.0,0.0,4500.0,3225.19,1274.81,2026-03-26,2026-03
ORD10233,2026-03-27,Smartphone,Electronics,East,Consumer,5,28000.0,0.05,133000.0,103391.63,29608.37,2026-03-27,2026-03
ORD10430,2026-03-27,Smartphone,Electronics,South,Corporate,3,28000.0,0.0,84000.0,66052.51,17947.49,2026-03-27,2026-03
ORD10498,2026-03-28,Headphones,Accessories,South,Small Business,1,2500.0,0.05,2375.0,1591.71,783.29,2026-03-28,2026-03
ORD10482,2026-03-28,Desk,Furniture,South,Corporate,8,11000.0,0.0,88000.0,55479.74,32520.26,2026-03-28,2026-03
ORD10179,2026-03-29,Smartphone,Electronics,East,Consumer,6,28000.0,0.1,151200.0,98045.62,53154.38,2026-03-29,2026-03
ORD10203,2026-03-30,Office Chair,Furniture,West,Corporate,6,8500.0,0.0,51000.0,35864.77,15135.23,2026-03-30,2026-03
ORD10031,2026-03-30,Office Chair,Furniture,East,Small Business,3,8500.0,0.05,24225.0,18589.65,5635.35,2026-03-30,2026-03
ORD10124,2026-03-31,Headphones,Accessories,West,Corporate,10,2500.0,0.05,23750.0,18769.27,4980.73,2026-03-31,2026-03
ORD10511,2026-03-31,Tablet,Electronics,North,Consumer,7,22000.0,0.1,138600.0,90527.27,48072.73,2026-03-31,2026-03
ORD10451,2026-04-01,Keyboard,Accessories,West,Consumer,1,1500.0,0.0,1500.0,1113.07,386.93,2026-04-01,2026-04
ORD10585,2026-04-01,Keyboard,Accessories,East,Small Business,4,1500.0,0.0,6000.0,4481.61,1518.39,2026-04-01,2026-04
ORD10171,2026-04-01,Tablet,Electronics,South,Consumer,10,22000.0,0.0,220000.0,170753.51,49246.49,2026-04-01,2026-04
ORD10006,2026-04-02,Desk,Furniture,East,Consumer,9,11000.0,0.1,89100.0,65047.04,24052.96,2026-04-02,2026-04
ORD10580,2026-04-02,Laptop,Electronics,West,Consumer,9,55000.0,0.1,445500.0,321223.92,124276.08,2026-04-02,2026-04
ORD10520,2026-04-04,Office Chair,Furniture,East,Consumer,6,8500.0,0.05,48450.0,35005.15,13444.85,2026-04-04,2026-04
ORD10044,2026-04-05,Office Chair,Furniture,North,Small Business,2,8500.0,0.05,16150.0,10453.7,5696.3,2026-04-05,2026-04
ORD10076,2026-04-10,Desk,Furniture,North,Corporate,3,11000.0,0.05,31350.0,23586.73,7763.27,2026-04-10,2026-04
ORD10353,2026-04-10,Tablet,Electronics,West,Consumer,8,22000.0,0.1,158400.0,115793.09,42606.91,2026-04-10,2026-04
ORD10563,2026-04-10,Tablet,Electronics,South,Consumer,5,22000.0,0.0,110000.0,85651.75,24348.25,2026-04-10,2026-04
ORD10464,2026-04-11,Printer,Office,South,Consumer,10,12000.0,0.05,114000.0,87994.28,26005.72,2026-04-11,2026-04
ORD10139,2026-04-12,Mouse,Accessories,West,Small Business,4,800.0,0.1,2880.0,1984.95,895.05,2026-04-12,2026-04
ORD10097,2026-04-14,Office Chair,Furniture,East,Corporate,5,8500.0,0.0,42500.0,34786.11,7713.89,2026-04-14,2026-04
ORD10463,2026-04-16,Desk,Furniture,West,Small Business,6,11000.0,0.05,62700.0,42284.25,20415.75,2026-04-16,2026-04
ORD10489,2026-04-16,Monitor,Electronics,North,Small Business,3,14000.0,0.05,39900.0,26318.82,13581.18,2026-04-16,2026-04
ORD10597,2026-04-16,Smartphone,Electronics,North,Corporate,6,28000.0,0.0,168000.0,110457.04,57542.96,2026-04-16,2026-04
ORD10423,2026-04-19,Keyboard,Accessories,North,Consumer,4,1500.0,0.05,5700.0,4185.93,1514.07,2026-04-19,2026-04
ORD10256,2026-04-20,Tablet,Electronics,South,Consumer,1,22000.0,0.15,18700.0,11863.6,6836.4,2026-04-20,2026-04
ORD10338,2026-04-21,Office Chair,Furniture,South,Corporate,1,8500.0,0.05,8075.0,5919.01,2155.99,2026-04-21,2026-04
ORD10009,2026-04-21,Printer,Office,West,Consumer,6,12000.0,0.05,68400.0,55423.2,12976.8,2026-04-21,2026-04
ORD10091,2026-04-22,Tablet,Electronics,East,Small Business,1,22000.0,0.0,22000.0,16565.61,5434.39,2026-04-22,2026-04
ORD10255,2026-04-24,Monitor,Electronics,South,Consumer,6,14000.0,0.15,71400.0,54497.1,16902.9,2026-04-24,2026-04
ORD10106,2026-04-25,Keyboard,Accessories,South,Small Business,2,1500.0,0.0,3000.0,2355.64,644.36,2026-04-25,2026-04
ORD10369,2026-04-25,Keyboard,Accessories,West,Small Business,10,1500.0,0.0,15000.0,10216.81,4783.19,2026-04-25,2026-04
ORD10105,2026-04-27,Printer,Office,North,Corporate,2,12000.0,0.0,24000.0,15493.02,8506.98,2026-04-27,2026-04
ORD10027,2026-04-28,Desk,Furniture,West,Small Business,4,11000.0,0.05,41800.0,31131.46,10668.54,2026-04-28,2026-04
ORD10316,2026-04-28,Desk,Furniture,South,Small Business,5,11000.0,0.05,52250.0,37207.64,15042.36,2026-04-28,2026-04
ORD10450,2026-04-29,Tablet,Electronics,North,Small Business,2,22000.0,0.0,44000.0,28678.39,15321.61,2026-04-29,2026-04
ORD10577,2026-04-29,Laptop,Electronics,West,Small Business,9,55000.0,0.0,495000.0,315162.94,179837.06,2026-04-29,2026-04
ORD10280,2026-04-30,Headphones,Accessories,North,Consumer,3,2500.0,0.0,7500.0,4832.08,2667.92,2026-04-30,2026-04
ORD10187,2026-04-30,Keyboard,Accessories,West,Small Business,7,1500.0,0.0,10500.0,8219.34,2280.66,2026-04-30,2026-04
ORD10263,2026-05-01,Mouse,Accessories,West,Small Business,10,800.0,0.05,7600.0,5243.55,2356.45,2026-05-01,2026-05
ORD10337,2026-05-02,Smartphone,Electronics,South,Corporate,9,28000.0,0.0,252000.0,171236.44,80763.56,2026-05-02,2026-05
ORD10385,2026-05-03,Headphones,Accessories,North,Corporate,4,2500.0,0.0,10000.0,7376.4,2623.6,2026-05-03,2026-05
ORD10531,2026-05-03,Headphones,Accessories,East,Small Business,4,2500.0,0.1,9000.0,5948.79,3051.21,2026-05-03,2026-05
ORD10298,2026-05-04,Mouse,Accessories,North,Corporate,8,800.0,0.0,6400.0,4255.51,2144.49,2026-05-04,2026-05
ORD10590,2026-05-04,Keyboard,Accessories,West,Corporate,5,1500.0,0.05,7125.0,4435.47,2689.53,2026-05-04,2026-05
ORD10129,2026-05-07,Headphones,Accessories,North,Small Business,2,2500.0,0.0,5000.0,3480.62,1519.38,2026-05-07,2026-05
ORD10096,2026-05-09,Desk,Furniture,South,Corporate,7,11000.0,0.05,73150.0,47582.85,25567.15,2026-05-09,2026-05
ORD10366,2026-05-09,Laptop,Electronics,South,Consumer,4,55000.0,0.1,198000.0,137330.45,60669.55,2026-05-09,2026-05
ORD10164,2026-05-09,Monitor,Electronics,South,Small Business,9,14000.0,0.0,126000.0,80782.75,45217.25,2026-05-09,2026-05
ORD10508,2026-05-11,Laptop,Electronics,South,Consumer,7,55000.0,0.05,365750.0,232743.21,133006.79,2026-05-11,2026-05
ORD10306,2026-05-12,Laptop,Electronics,South,Corporate,8,55000.0,0.0,440000.0,290177.4,149822.6,2026-05-12,2026-05
ORD10352,2026-05-14,Mouse,Accessories,East,Corporate,3,800.0,0.05,2280.0,1506.64,773.36,2026-05-14,2026-05
ORD10313,2026-05-14,Office Chair,Furniture,South,Corporate,6,8500.0,0.05,48450.0,38943.4,9506.6,2026-05-14,2026-05
ORD10292,2026-05-15,Tablet,Electronics,East,Corporate,4,22000.0,0.0,88000.0,67726.09,20273.91,2026-05-15,2026-05
ORD10570,2026-05-16,Tablet,Electronics,East,Small Business,10,22000.0,0.05,209000.0,138024.25,70975.75,2026-05-16,2026-05
ORD10056,2026-05-16,Monitor,Electronics,East,Corporate,5,14000.0,0.0,70000.0,44511.87,25488.13,2026-05-16,2026-05
ORD10503,2026-05-17,Laptop,Electronics,South,Small Business,10,55000.0,0.1,495000.0,392053.83,102946.17,2026-05-17,2026-05
ORD10565,2026-05-17,Headphones,Accessories,South,Consumer,4,2500.0,0.05,9500.0,7518.64,1981.36,2026-05-17,2026-05
ORD10584,2026-05-19,Mouse,Accessories,West,Small Business,6,800.0,0.0,4800.0,3617.2,1182.8,2026-05-19,2026-05
ORD10221,2026-05-20,Laptop,Electronics,West,Consumer,10,55000.0,0.0,550000.0,351789.08,198210.92,2026-05-20,2026-05
ORD10121,2026-05-20,Desk,Furniture,South,Consumer,10,11000.0,0.1,99000.0,79583.96,19416.04,2026-05-20,2026-05
ORD10058,2026-05-22,Mouse,Accessories,South,Small Business,6,800.0,0.0,4800.0,3834.42,965.58,2026-05-22,2026-05
ORD10427,2026-05-23,Mouse,Accessories,South,Small Business,1,800.0,0.0,800.0,549.52,250.48,2026-05-23,2026-05
ORD10072,2026-05-23,Keyboard,Accessories,North,Corporate,1,1500.0,0.0,1500.0,1027.3,472.7,2026-05-23,2026-05
ORD10320,2026-05-24,Smartphone,Electronics,East,Corporate,5,28000.0,0.1,126000.0,94655.28,31344.72,2026-05-24,2026-05
ORD10358,2026-05-26,Desk,Furniture,East,Consumer,7,11000.0,0.05,73150.0,56819.87,16330.13,2026-05-26,2026-05
ORD10204,2026-05-29,Mouse,Accessories,North,Small Business,10,800.0,0.1,7200.0,5157.14,2042.86,2026-05-29,2026-05
ORD10087,2026-05-29,Tablet,Electronics,North,Consumer,6,22000.0,0.0,132000.0,84392.26,47607.74,2026-05-29,2026-05
ORD10599,2026-05-31,Laptop,Electronics,East,Consumer,1,55000.0,0.05,52250.0,40954.21,11295.79,2026-05-31,2026-05
ORD10036,2026-05-31,Keyboard,Accessories,West,Corporate,8,1500.0,0.0,12000.0,8980.73,3019.27,2026-05-31,2026-05
ORD10328,2026-06-01,Printer,Office,East,Corporate,8,12000.0,0.0,96000.0,73458.81,22541.19,2026-06-01,2026-06
ORD10339,2026-06-01,Printer,Office,South,Small Business,1,12000.0,0.05,11400.0,8638.66,2761.34,2026-06-01,2026-06
ORD10573,2026-06-03,Monitor,Electronics,North,Corporate,1,14000.0,0.0,14000.0,10512.02,3487.98,2026-06-03,2026-06
ORD10326,2026-06-04,Desk,Furniture,South,Small Business,9,11000.0,0.05,94050.0,61411.17,32638.83,2026-06-04,2026-06
ORD10180,2026-06-04,Mouse,Accessories,North,Consumer,10,800.0,0.15,6800.0,4381.08,2418.92,2026-06-04,2026-06
ORD10497,2026-06-07,Headphones,Accessories,West,Small Business,4,2500.0,0.0,10000.0,6650.63,3349.37,2026-06-07,2026-06
ORD10342,2026-06-08,Office Chair,Furniture,North,Consumer,5,8500.0,0.0,42500.0,32819.53,9680.47,2026-06-08,2026-06
ORD10539,2026-06-09,Desk,Furniture,East,Consumer,10,11000.0,0.1,99000.0,61917.91,37082.09,2026-06-09,2026-06
ORD10546,2026-06-09,Smartphone,Electronics,West,Small Business,4,28000.0,0.05,106400.0,79944.28,26455.72,2026-06-09,2026-06
ORD10116,2026-06-11,Keyboard,Accessories,North,Small Business,10,1500.0,0.0,15000.0,10216.57,4783.43,2026-06-11,2026-06
ORD10517,2026-06-12,Keyboard,Accessories,West,Consumer,8,1500.0,0.0,12000.0,9002.34,2997.66,2026-06-12,2026-06
ORD10414,2026-06-12,Laptop,Electronics,South,Consumer,3,55000.0,0.1,148500.0,119783.47,28716.53,2026-06-12,2026-06
ORD10575,2026-06-12,Office Chair,Furniture,East,Consumer,3,8500.0,0.05,24225.0,17152.87,7072.13,2026-06-12,2026-06
ORD10343,2026-06-13,Monitor,Electronics,South,Corporate,8,14000.0,0.0,112000.0,73025.6,38974.4,2026-06-13,2026-06
ORD10160,2026-06-13,Printer,Office,East,Corporate,10,12000.0,0.15,102000.0,72062.96,29937.04,2026-06-13,2026-06
ORD10535,2026-06-17,Headphones,Accessories,South,Corporate,5,2500.0,0.1,11250.0,7512.29,3737.71,2026-06-17,2026-06
ORD10040,2026-06-17,Monitor,Electronics,West,Small Business,8,14000.0,0.1,100800.0,70376.66,30423.34,2026-06-17,2026-06
ORD10309,2026-06-17,Headphones,Accessories,East,Corporate,3,2500.0,0.1,6750.0,4570.97,2179.03,2026-06-17,2026-06
ORD10437,2026-06-17,Printer,Office,East,Corporate,4,12000.0,0.0,48000.0,38138.21,9861.79,2026-06-17,2026-06
ORD10120,2026-06-17,Office Chair,Furniture,South,Small Business,4,8500.0,0.15,28900.0,20898.63,8001.37,2026-06-17,2026-06
ORD10500,2026-06-17,Tablet,Electronics,North,Corporate,7,22000.0,0.0,154000.0,112765.66,41234.34,2026-06-17,2026-06
ORD10400,2026-06-19,Printer,Office,North,Small Business,9,12000.0,0.05,102600.0,70470.57,32129.43,2026-06-19,2026-06
ORD10554,2026-06-20,Laptop,Electronics,East,Small Business,3,55000.0,0.05,156750.0,122040.99,34709.01,2026-06-20,2026-06
ORD10496,2026-06-20,Laptop,Electronics,East,Corporate,3,55000.0,0.05,156750.0,101926.59,54823.41,2026-06-20,2026-06
ORD10126,2026-06-24,Monitor,Electronics,North,Small Business,4,14000.0,0.0,56000.0,45142.67,10857.33,2026-06-24,2026-06
ORD10505,2026-06-24,Office Chair,Furniture,West,Small Business,3,8500.0,0.05,24225.0,15347.35,8877.65,2026-06-24,2026-06
ORD10201,2026-06-24,Mouse,Accessories,East,Consumer,1,800.0,0.05,760.0,588.13,171.87,2026-06-24,2026-06
ORD10530,2026-06-24,Desk,Furniture,North,Consumer,8,11000.0,0.05,83600.0,60516.13,23083.87,2026-06-24,2026-06
ORD10555,2026-06-25,Mouse,Accessories,North,Small Business,7,800.0,0.05,5320.0,3912.96,1407.04,2026-06-25,2026-06
ORD10387,2026-06-26,Keyboard,Accessories,West,Small Business,10,1500.0,0.05,14250.0,10665.63,3584.37,2026-06-26,2026-06
ORD10279,2026-06-26,Mouse,Accessories,South,Small Business,4,800.0,0.15,2720.0,1798.29,921.71,2026-06-26,2026-06
ORD10057,2026-06-26,Smartphone,Electronics,East,Small Business,7,28000.0,0.15,166600.0,106146.13,60453.87,2026-06-26,2026-06
ORD10446,2026-06-28,Smartphone,Electronics,South,Consumer,6,28000.0,0.0,168000.0,120841.09,47158.91,2026-06-28,2026-06
ORD10015,2026-06-30,Mouse,Accessories,West,Consumer,10,800.0,0.05,7600.0,5640.69,1959.31,2026-06-30,2026-06
